date,open,high,low,close,adj_close,range_over_open,range_change,range_move,price_change,tomo_price_move,volume,qty_change,qty_move,5d_avg_range,change_in_5d_avg_range,5d_avg_range_move,5d_avg_px,change_in_5d_avg_px,5d_avg_px_move,5d_avg_qty,change_in_5d_avg_qty,5d_avg_qty_move,10d_avg_px,change_in_10d_avg_px,10d_avg_px_move
5/22/2015,0.48,0.485,0.47,0.47,0.47,0.03125,0.010416667,Up,-0.005,Flat,124190,-180985,Down,0.022895189,-0.004166667,Down,0.477,0.001,Up,265498.2,-37911.2,Down,0.4775,-0.0025,Down
5/25/2015,0.48,0.485,0.47,0.47,0.47,0.03125,0,Flat,0,Up,555332,431142,Up,0.024978522,0.002083333,Up,0.477,0,Flat,336545,71046.8,Up,0.4745,-0.003,Down
5/26/2015,0.485,0.495,0.48,0.48,0.48,0.030927835,-0.000322165,Down,0.01,Down,967695,412363,Up,0.024914089,-6.4433E-05,Down,0.475,-0.002,Down,458588.6,122043.6,Up,0.474,-0.0005,Down
5/27/2015,0.48,0.485,0.475,0.475,0.475,0.020833333,-0.010094502,Down,-0.005,Down,3361058,2393363,Up,0.0270189,0.002104811,Up,0.474,-0.001,Down,1062690,604101.4,Up,0.475,0.001,Up
5/28/2015,0.47,0.485,0.47,0.47,0.47,0.031914894,0.01108156,Up,-0.005,Down,357783,-3003275,Down,0.029235212,0.002216312,Up,0.473,-0.001,Down,1073211.6,10521.6,Up,0.4745,-0.0005,Down
5/29/2015,0.475,0.475,0.455,0.465,0.465,0.042105263,0.01019037,Up,-0.005,Up,5665854,5308071,Up,0.031406265,0.002171053,Up,0.472,-0.001,Down,2181544.4,1108332.8,Up,0.4745,0,Flat
6/1/2015,0.47,0.475,0.46,0.475,0.475,0.031914894,-0.01019037,Down,0.01,Down,206190,-5459664,Down,0.031539244,0.000132979,Up,0.473,0.001,Up,2111716,-69828.4,Down,0.475,0.0005,Up
6/2/2015,0.475,0.475,0.467,0.47,0.47,0.016842105,-0.015072788,Down,-0.005,Up,2718234,2512044,Up,0.028722098,-0.002817146,Down,0.471,-0.002,Down,2461823.8,350107.8,Up,0.473,-0.002,Down
6/3/2015,0.47,0.51,0.47,0.505,0.505,0.085106383,0.068264278,Up,0.035,Up,3168563,450329,Up,0.041576708,0.01285461,Up,0.477,0.006,Up,2423324.8,-38499,Down,0.4755,0.0025,Up
6/4/2015,0.52,0.53,0.515,0.525,0.525,0.028846154,-0.056260229,Down,0.02,Down,3896511,727948,Up,0.04096296,-0.000613748,Down,0.488,0.011,Up,3131070.4,707745.6,Up,0.4805,0.005,Up
6/5/2015,0.535,0.535,0.52,0.52,0.52,0.028037383,-0.000808771,Down,-0.005,Flat,913648,-2982863,Down,0.038149384,-0.002813576,Down,0.499,0.011,Up,2180629.2,-950441.2,Down,0.4855,0.005,Up
6/9/2015,0.52,0.53,0.52,0.52,0.52,0.019230769,-0.008806614,Down,0,Up,749933,-163715,Down,0.035612559,-0.002536825,Down,0.508,0.009,Up,2289377.8,108748.6,Up,0.4905,0.005,Up
6/10/2015,0.53,0.53,0.525,0.525,0.525,0.009433962,-0.009796807,Down,0.005,Up,827837,77904,Up,0.03413093,-0.001481629,Down,0.519,0.011,Up,1911298.4,-378079.4,Down,0.495,0.0045,Up
6/11/2015,0.535,0.535,0.525,0.53,0.53,0.018691589,0.009257627,Up,0.005,Down,799466,-28371,Down,0.020847971,-0.013282959,Down,0.524,0.005,Up,1437479,-473819.4,Down,0.5005,0.0055,Up
6/12/2015,0.52,0.535,0.515,0.525,0.525,0.038461538,0.01976995,Up,-0.005,Flat,1096602,297136,Up,0.022771048,0.001923077,Up,0.524,0,Flat,877497.2,-559981.8,Down,0.506,0.0055,Up
6/15/2015,0.53,0.54,0.525,0.525,0.525,0.028301887,-0.010159652,Down,0,Down,916435,-180167,Down,0.022823949,5.29007E-05,Up,0.525,0.001,Up,878054.6,557.4,Up,0.512,0.006,Up
6/16/2015,0.525,0.53,0.52,0.52,0.52,0.019047619,-0.009254268,Down,-0.005,Flat,297945,-618490,Down,0.022787319,-3.663E-05,Down,0.525,0,Flat,787657,-90397.6,Down,0.5165,0.0045,Up
6/17/2015,0.525,0.525,0.52,0.52,0.52,0.00952381,-0.00952381,Down,0,Down,789115,491170,Up,0.022805289,1.79695E-05,Up,0.524,-0.001,Down,779912.6,-7744.4,Down,0.5215,0.005,Up
6/18/2015,0.515,0.515,0.5,0.5,0.5,0.029126214,0.019602404,Up,-0.02,Up,886911,97796,Up,0.024892213,0.002086925,Up,0.518,-0.006,Down,797401.6,17489,Up,0.521,-0.0005,Down
6/19/2015,0.505,0.51,0.505,0.51,0.51,0.00990099,-0.019225223,Down,0.01,Up,175718,-711193,Down,0.019180104,-0.00571211,Down,0.515,-0.003,Down,613224.8,-184176.8,Down,0.5195,-0.0015,Down
6/22/2015,0.615,0.625,0.555,0.61,0.61,0.113821138,0.103920148,Up,0.1,Up,5399363,5223645,Up,0.036283954,0.01710385,Up,0.532,0.017,Up,1509810.4,896585.6,Up,0.5285,0.009,Up
6/23/2015,0.62,0.72,0.615,0.685,0.685,0.169354839,0.0555337,Up,0.075,Down,6889072,1489709,Up,0.066345398,0.030061444,Up,0.565,0.033,Up,2828035.8,1318225.4,Up,0.545,0.0165,Up
6/24/2015,0.68,0.68,0.65,0.665,0.665,0.044117647,-0.125237192,Down,-0.02,Down,3592761,-3296311,Down,0.073264166,0.006918768,Up,0.594,0.029,Up,3388765,560729.2,Up,0.559,0.014,Up
6/25/2015,0.66,0.66,0.62,0.635,0.635,0.060606061,0.016488414,Up,-0.03,Up,1464128,-2128633,Down,0.079560135,0.006295969,Up,0.621,0.027,Up,3504208.4,115443.4,Up,0.5695,0.0105,Up
6/26/2015,0.65,0.66,0.645,0.65,0.65,0.023076923,-0.037529138,Down,0.015,Down,840001,-624127,Down,0.082195322,0.002635187,Up,0.649,0.028,Up,3637065,132856.6,Up,0.582,0.0125,Up
6/29/2015,0.635,0.66,0.625,0.645,0.645,0.05511811,0.032041187,Up,-0.005,Down,645800,-194201,Down,0.070454716,-0.011740606,Down,0.656,0.007,Up,2686352.4,-950712.6,Down,0.594,0.012,Up
6/30/2015,0.64,0.65,0.63,0.64,0.64,0.03125,-0.02386811,Down,-0.005,Up,1691918,1046118,Up,0.042833748,-0.027620968,Down,0.647,-0.009,Down,1646921.6,-1039430.8,Down,0.606,0.012,Up
7/1/2015,0.645,0.67,0.645,0.665,0.665,0.03875969,0.00750969,Up,0.025,Up,1340058,-351860,Down,0.041762157,-0.001071591,Down,0.647,0,Flat,1196381,-450540.6,Down,0.6205,0.0145,Up
7/2/2015,0.67,0.69,0.67,0.675,0.675,0.029850746,-0.008908944,Down,0.01,Down,1038156,-301902,Down,0.035611094,-0.006151063,Down,0.655,0.008,Up,1111186.6,-85194.4,Down,0.638,0.0175,Up
7/3/2015,0.665,0.675,0.65,0.66,0.66,0.037593985,0.007743239,Up,-0.015,Down,771513,-266643,Down,0.038514506,0.002903412,Up,0.657,0.002,Up,1097489,-13697.6,Down,0.653,0.015,Up
7/6/2015,0.67,0.67,0.64,0.655,0.655,0.044776119,0.007182134,Up,-0.005,Flat,7348055,6576542,Up,0.036446108,-0.002068398,Down,0.659,0.002,Up,2437940,1340451,Up,0.6575,0.0045,Up
7/7/2015,0.645,0.665,0.645,0.655,0.655,0.031007752,-0.013768367,Down,0,Down,770015,-6578040,Down,0.036397658,-4.84496E-05,Down,0.662,0.003,Up,2253559.4,-184380.6,Down,0.6545,-0.003,Down
7/8/2015,0.66,0.665,0.64,0.65,0.65,0.037878788,0.006871036,Up,-0.005,Up,645690,-124325,Down,0.036221478,-0.00017618,Down,0.659,-0.003,Down,2114685.8,-138873.6,Down,0.653,-0.0015,Down
7/9/2015,0.655,0.665,0.65,0.66,0.66,0.022900763,-0.014978025,Down,0.01,Up,469683,-176007,Down,0.034831482,-0.001389997,Down,0.656,-0.003,Down,2000991.2,-113694.6,Down,0.6555,0.0025,Up
